Wavelength (nm),Absorbance,"Energy, eV",Direct transition,Indirect transition
255.5,9.571,4.853228962818004,2157.6261341156014,6.815442348309544
256.0,9.618,4.84375,2170.366039160156,6.825480752298698
256.5,9.596,4.834307992202729,2152.0339085773776,6.8110219125456775
257.0,9.663,4.824902723735408,2173.7073944253507,6.828106254259321
257.5,9.662,4.815533980582524,2164.82587349458,6.821120825816557
258.0,9.757,4.8062015503875966,2199.0574145544133,6.847927316139664
258.5,9.754,4.796905222437137,2189.2117880137225,6.840249523201024
259.0,9.767,4.787644787644788,2186.5842603181227,6.838196154025317
259.5,9.779,4.7784200385356455,2183.521830132796,6.835800579071926
260.0,9.804,4.769230769230769,2186.2674029822483,6.837948410271787
260.5,9.86,4.760076775431862,2202.8338675439595,6.850865420204819
261.0,9.894,4.75095785440613,2209.561874805126,6.8560905049083365
261.5,9.916,4.741873804971319,2210.919958111937,6.857143767640839
262.0,9.918,4.732824427480916,2203.3779328477362,6.851288395021459
262.5,9.934,4.723809523809524,2202.079866276281,6.850279104498138
263.0,9.926,4.714828897338403,2190.183057404329,6.841008086165444
263.5,9.941,4.705882352941177,2188.478471972319,6.839676634943222
264.0,9.941,4.696969696969697,2180.1966308769524,6.833196598779796
264.5,10.041,4.688090737240076,2215.878541108702,6.860985285848353
265.0,10.081,4.679245283018868,2225.1477421658947,6.868149073667024
265.5,10.082,4.670433145009416,2217.2144774972426,6.862019161149649
266.0,10.002,4.661654135338346,2173.9712554468883,6.828313456605089
266.5,10.009,4.652908067542214,2168.8540217410737,6.8242916737218975
267.0,10.05,4.644194756554307,2178.476959979801,6.8318487471087055
267.5,10.121,4.635514018691588,2201.114563739715,6.849528259900645
268.0,10.129,4.626865671641791,2196.3771887057246,6.845839786911442
268.5,10.098,4.618249534450651,2174.83104092881,6.8289884901706115
269.0,10.15,4.609665427509293,2189.126684263623,6.840183045008323
269.5,10.165,4.601113172541744,2187.4624025113503,6.838882613328498
270.0,10.217,4.592592592592593,2201.7227441207137,6.850001351716547
270.5,10.199,4.584103512014788,2185.8684164342753,6.837636413194169
271.0,10.223,4.575645756457565,2188.071503797607,6.839358637201714
271.5,10.223,4.567219152854512,2180.0197295619114,6.833057983043293
272.0,10.199,4.5588235294117645,2161.8260501946365,6.818756571140415
272.5,10.201,4.5504587155963305,2154.744854171872,6.81316588362548
273.0,10.197,4.542124542124542,2145.1759277381952,6.805589170383704
273.5,10.215,4.53382084095064,2144.892106320331,6.805364052738897
274.0,10.249,4.525547445255475,2151.3210711492356,6.810457823555136
274.5,10.243,4.517304189435337,2140.9820105759436,6.802260419330191
275.0,10.248,4.509090909090909,2135.286803972231,6.797732242179272
