Wavelength (nm),Absorbance,"Energy, eV",Direct transition,Indirect transition
208.5,9.703,5.947242206235012,3329.9929531689754,7.596452535697062
209.0,9.769,5.9330143540669855,3359.3172288546507,7.613121385140288
209.5,9.792,5.918854415274463,3359.0628152357303,7.612977238529454
210.0,9.803,5.904761904761905,3350.6015582403634,7.608178556815091
210.5,9.791,5.890736342042755,3326.543991640761,7.594484809711625
211.0,9.743,5.876777251184834,3278.414522189529,7.5668646583835395
211.5,9.769,5.862884160756501,3280.3701104594556,7.5679928228315765
212.0,9.767,5.849056603773585,3263.5782032395864,7.558289214435804
212.5,9.851,5.8352941176470585,3304.3507434209,7.581786224428988
213.0,9.991,5.821596244131455,3383.0006512288123,7.626504315550957
213.5,10.005,5.807962529274005,3376.6169603299536,7.622903981120739
214.0,10.079,5.794392523364486,3410.7564888112506,7.642099334802621
214.5,9.958,5.7808857808857805,3313.8513337006425,7.587230101035595
215.0,9.997,5.767441860465116,3324.3430576181713,7.593228317327865
215.5,10.024,5.7540603248259865,3326.8325139851745,7.594649478156032
216.0,10.193,5.7407407407407405,3424.048569581618,7.649533996941929
216.5,10.132,5.727482678983834,3367.5800744022317,7.617798533924628
217.0,10.127,5.714285714285714,3348.771559183674,7.607139503688061
217.5,10.136,5.7011494252873565,3339.3200993441665,7.601766279932095
218.0,10.172,5.6880733944954125,3347.673435704065,7.60651579692091
218.5,10.104,5.675057208237987,3287.9648253192922,7.572369380321896
219.0,10.089,5.662100456621005,3263.2577996622263,7.558103697810008
219.5,10.114,5.649202733485193,3264.5266608122624,7.558838300061012
220.0,10.21,5.636363636363637,3311.6885983471084,7.585991874980669
220.5,10.21,5.62358276643991,3296.686630776272,7.577386095834862
221.0,10.222,5.610859728506787,3289.5051919166267,7.573256112452317
221.5,10.222,5.598194130925508,3274.670914570775,7.564703590116439
222.0,10.308,5.585585585585585,3315.0206737764784,7.587899328286862
222.5,10.354,5.573033707865169,3329.6582528791814,7.596261647102208
223.0,10.359,5.560538116591928,3317.945975700296,7.58957273828875
223.5,10.271,5.5480984340044746,3247.235407446112,7.54880911241369
224.0,10.314,5.535714285714286,3259.8798072704076,7.556146977319667
224.5,10.317,5.523385300668151,3247.2635728275154,7.548825481291332
225.0,10.365,5.511111111111111,3262.9990471111114,7.557953867725488
225.5,10.343,5.498891352549889,3234.76940826053,7.541553769577162
226.0,10.271,5.486725663716814,3175.7912695120995,7.506940741209791
226.5,10.247,5.474613686534217,3147.0267179002876,7.489884274534295
227.0,10.189,5.462555066079295,3097.810021727571,7.460427170630509
227.5,10.214,5.450549450549451,3099.3617955242125,7.461361275793586
228.0,10.071,5.43859649122807,2999.983514958449,7.400817877988749
228.5,10.194,5.426695842450766,3060.273347990175,7.4377239406920115
229.0,10.247,5.414847161572053,3078.6894116893272,7.44888843147948
229.5,10.303,5.403050108932462,3098.8845034606825,7.4610740026038584
230.0,10.179,5.391304347826087,3011.6044280075616,7.407974551557379
230.5,10.129,5.379609544468547,2969.1671919782048,7.381738621484908
231.0,10.209,5.367965367965368,3003.2108076235454,7.4028074702479225
231.5,10.318,5.356371490280778,3054.4458249541685,7.43418058946089
232.0,10.33,5.344827586206897,3048.372559453033,7.430482418088158
232.5,10.323,5.333333333333333,3031.1631359999997,7.419973045773145
233.0,10.253,5.3218884120171674,2977.374352786015,7.386834361782591
233.5,10.206,5.310492505353319,2937.5192988844005,7.361989303825154
234.0,10.184,5.299145299145299,2912.382660997881,7.346189197570106
234.5,10.221,5.287846481876333,2921.0867366778657,7.351671843278779
235.0,10.242,5.276595744680851,2920.6343505006794,7.351387189981309
235.5,10.266,5.265392781316348,2921.8913803237447,7.352178064559755
236.0,10.222,5.254237288135593,2884.636653950014,7.328629719075868
236.5,10.25,5.2431289640591965,2888.210290127788,7.330898436181391
237.0,10.22,5.232067510548523,2859.2259046805184,7.3124366635073095
237.5,10.164,5.221052631578948,2816.0830278488643,7.284694842432895
238.0,10.108,5.2100840336134455,2773.447330103807,7.256964200804956
238.5,10.028,5.19916142557652,2718.2866619797924,7.2206087538157995
239.0,10.109,5.188284518828452,2750.831326930551,7.2421245640237935
239.5,10.181,5.177453027139875,2778.517968690862,7.260278869940952
240.0,10.242,5.166666666666667,2800.208889000001,7.274407192342205
240.5,10.212,5.155925155925156,2772.265505325444,7.2561909906167505
241.0,10.139,5.145228215767635,2721.4448093111346,7.222705094330521
241.5,10.119,5.134575569358178,2699.5059681956714,7.2081044794269875
242.0,10.139,5.12396694214876,2698.9999994809095,7.207766701721573
242.5,10.124,5.11340206185567,2679.934363058348,7.19500399403828
243.0,10.091,5.102880658436214,2651.546425267151,7.175874073886737
243.5,10.095,5.092402464065708,2642.7621964084688,7.169923491554378
244.0,10.118,5.081967213114754,2643.9489643644183,7.170728293715714
244.5,10.136,5.071574642126789,2642.5234328996607,7.169761542240936
245.0,10.086,5.061224489795919,2605.848298035819,7.144754033840608
245.5,10.119,5.05091649694501,2612.2550006611887,7.149141489199004
246.0,10.162,5.040650406504065,2623.8048908453975,7.1570307691733674
246.5,10.156,5.0304259634888435,2610.086542772857,7.14765738442972
247.0,10.101,5.020242914979757,2571.450721329641,7.121058466563137
247.5,10.056,5.01010101010101,2538.3031758163447,7.097998010536193
248.0,10.028,5.0,2514.0196,7.080960386840192
248.5,10.021,4.989939637826962,2500.41852858155,7.071363737686245
249.0,10.003,4.979919678714859,2481.4481998419374,7.057913044674377
249.5,9.984,4.969939879759519,2462.132467349127,7.044137971357392
250.0,9.983,4.96,2451.8025658624,7.036737880580746
